,chr,start,end,U2OS_BONE,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
9761,22,46663605,46664126,0.009,18.0,5.0,28.0,26.0,4.0,5.0,32.0,20.0,32.0,27.0,67.0,63.0,23.0,24.0,63.0,83.0,5.0,1.0,6.0,3.0,1.0,0.0,6.0,3.0,5.0,3.0,16.0,18.0,14.0,13.0,33.0,48.0
9762,22,46685379,46685796,0.815,13.0,13.0,27.0,20.0,7.0,11.0,34.0,28.0,22.0,28.0,39.0,37.0,31.0,28.0,27.0,51.0,4.0,3.0,8.0,3.0,3.0,1.0,10.0,10.0,9.0,6.0,8.0,16.0,7.0,25.0,17.0,19.0
9763,22,46731379,46732337,0.003,26.0,10.0,56.0,41.0,9.0,27.0,61.0,57.0,54.0,54.0,135.0,113.0,44.0,63.0,105.0,102.0,16.0,7.0,3.0,6.0,5.0,16.0,24.0,31.0,22.0,12.0,41.0,40.0,22.0,33.0,87.0,56.0
9764,22,46759899,46760121,0.662,1.0,5.0,16.0,6.0,0.0,5.0,14.0,18.0,10.0,12.0,25.0,29.0,17.0,15.0,22.0,26.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,3.0,8.0,6.0,3.0,28.0,10.0,4.0
9765,22,46760450,46760679,0.803,1.0,0.0,12.0,13.0,1.0,4.0,16.0,21.0,6.0,12.0,28.0,27.0,18.0,26.0,18.0,25.0,0.0,0.0,9.0,2.0,0.0,1.0,2.0,6.0,3.0,5.0,5.0,9.0,7.0,14.0,19.0,9.0
9766,22,46762735,46762970,0.833,0.0,4.0,14.0,9.0,2.0,3.0,13.0,16.0,8.0,12.0,25.0,29.0,17.0,15.0,23.0,44.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,9.0,1.0,7.0,2.0,9.0,4.0,2.0,34.0,13.0
9767,22,46770433,46770871,-1.0,13.0,11.0,27.0,22.0,2.0,15.0,30.0,25.0,27.0,16.0,51.0,48.0,31.0,30.0,35.0,54.0,9.0,1.0,1.0,4.0,1.0,8.0,9.0,1.0,9.0,4.0,17.0,15.0,7.0,14.0,34.0,21.0
9768,22,46805613,46806006,0.683,15.0,11.0,26.0,37.0,3.0,9.0,23.0,18.0,34.0,13.0,41.0,33.0,37.0,20.0,32.0,40.0,3.0,2.0,2.0,7.0,0.0,2.0,2.0,6.0,22.0,2.0,13.0,15.0,11.0,3.0,30.0,26.0
9769,22,46834984,46835285,0.817,10.0,6.0,26.0,21.0,4.0,6.0,19.0,16.0,26.0,17.0,36.0,25.0,23.0,16.0,24.0,25.0,2.0,2.0,12.0,4.0,0.0,2.0,4.0,5.0,5.0,1.0,6.0,8.0,18.0,0.0,12.0,15.0
9770,22,46859615,46860229,0.767,15.0,15.0,55.0,27.0,5.0,14.0,44.0,39.0,49.0,48.0,71.0,67.0,43.0,25.0,66.0,30.0,3.0,2.0,13.0,11.0,0.0,2.0,7.0,5.0,18.0,12.0,33.0,19.0,14.0,5.0,33.0,7.0
9771,22,47014288,47014698,0.775,12.0,8.0,38.0,11.0,2.0,11.0,41.0,9.0,34.0,24.0,75.0,48.0,21.0,20.0,28.0,27.0,6.0,3.0,5.0,2.0,0.0,2.0,21.0,2.0,8.0,9.0,16.0,16.0,10.0,16.0,10.0,13.0
9772,22,47017355,47017654,0.733,0.0,3.0,22.0,9.0,8.0,0.0,21.0,8.0,8.0,21.0,48.0,42.0,18.0,13.0,29.0,48.0,0.0,0.0,3.0,1.0,3.0,0.0,9.0,2.0,10.0,7.0,11.0,13.0,3.0,8.0,30.0,14.0
9773,22,47022457,47022659,0.867,3.0,0.0,12.0,5.0,0.0,8.0,27.0,8.0,14.0,19.0,41.0,19.0,3.0,16.0,14.0,12.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,2.0,3.0,7.0,12.0,7.0,0.0,3.0,12.0,10.0
9774,22,47027366,47027910,-1.0,10.0,11.0,11.0,33.0,12.0,23.0,44.0,54.0,33.0,44.0,100.0,12.0,10.0,55.0,35.0,56.0,3.0,8.0,1.0,10.0,8.0,19.0,13.0,28.0,8.0,10.0,41.0,15.0,6.0,28.0,44.0,19.0
9775,22,47054031,47054274,0.852,8.0,5.0,21.0,9.0,2.0,2.0,18.0,8.0,21.0,9.0,28.0,30.0,12.0,14.0,22.0,33.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,6.0,10.0,1.0,1.0,18.0,7.0
9776,22,47058870,47059114,0.816,4.0,0.0,25.0,10.0,4.0,7.0,17.0,8.0,19.0,15.0,29.0,26.0,12.0,14.0,19.0,34.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,8.0,10.0,9.0,10.0,6.0,4.0,34.0,12.0
9777,22,47069523,47069800,0.783,10.0,5.0,22.0,18.0,4.0,7.0,19.0,12.0,23.0,16.0,31.0,29.0,18.0,14.0,28.0,20.0,1.0,4.0,3.0,10.0,1.0,2.0,4.0,1.0,6.0,2.0,4.0,10.0,7.0,3.0,18.0,5.0
9778,22,47074658,47074879,0.766,3.0,7.0,12.0,13.0,2.0,9.0,16.0,10.0,15.0,9.0,32.0,23.0,15.0,12.0,20.0,22.0,0.0,1.0,3.0,2.0,2.0,1.0,6.0,11.0,4.0,0.0,6.0,15.0,12.0,7.0,11.0,5.0
9779,22,47081750,47082045,0.91,23.0,15.0,21.0,23.0,12.0,10.0,10.0,18.0,20.0,11.0,24.0,23.0,27.0,14.0,24.0,19.0,3.0,5.0,3.0,6.0,2.0,0.0,1.0,6.0,0.0,2.0,13.0,7.0,6.0,3.0,24.0,1.0
9780,22,47097188,47097601,0.925,12.0,7.0,37.0,29.0,3.0,5.0,29.0,14.0,34.0,22.0,56.0,46.0,36.0,17.0,37.0,28.0,1.0,0.0,11.0,12.0,0.0,0.0,10.0,5.0,10.0,3.0,26.0,24.0,6.0,5.0,43.0,6.0
9781,22,47158067,47158980,0.008,31.0,18.0,69.0,40.0,14.0,27.0,65.0,54.0,62.0,54.0,144.0,91.0,51.0,61.0,74.0,57.0,9.0,7.0,18.0,10.0,6.0,2.0,21.0,11.0,12.0,11.0,52.0,37.0,23.0,37.0,38.0,29.0
9782,22,47370112,47370343,0.924,3.0,5.0,16.0,12.0,2.0,5.0,21.0,11.0,13.0,16.0,22.0,27.0,18.0,13.0,20.0,26.0,0.0,2.0,4.0,8.0,0.0,10.0,2.0,6.0,4.0,8.0,7.0,9.0,4.0,4.0,11.0,10.0
9783,22,47424214,47424475,0.91,0.0,3.0,16.0,5.0,0.0,9.0,20.0,33.0,12.0,31.0,17.0,11.0,12.0,19.0,19.0,53.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,10.0,3.0,8.0,2.0,2.0,1.0,5.0,17.0,13.0
9784,22,47513202,47513585,0.879,4.0,9.0,48.0,30.0,0.0,3.0,11.0,24.0,33.0,20.0,38.0,31.0,54.0,6.0,26.0,45.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,11.0,10.0,6.0,6.0,11.0,23.0,1.0,11.0,10.0
9785,22,47558272,47558513,0.795,3.0,3.0,23.0,13.0,1.0,1.0,23.0,8.0,30.0,21.0,55.0,12.0,8.0,8.0,18.0,13.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,6.0,5.0,12.0,5.0,2.0,5.0,5.0,3.0
9786,22,48027586,48027828,0.237,9.0,7.0,23.0,7.0,1.0,5.0,31.0,11.0,24.0,27.0,19.0,21.0,12.0,9.0,19.0,16.0,1.0,0.0,4.0,2.0,0.0,1.0,8.0,1.0,9.0,2.0,5.0,5.0,8.0,0.0,7.0,6.0
9787,22,48605157,48605507,0.401,22.0,13.0,17.0,23.0,8.0,18.0,20.0,25.0,19.0,19.0,34.0,23.0,26.0,21.0,25.0,36.0,5.0,2.0,4.0,12.0,2.0,1.0,4.0,8.0,5.0,1.0,4.0,9.0,4.0,5.0,4.0,19.0
9788,22,48730058,48730392,0.255,10.0,9.0,21.0,16.0,7.0,10.0,17.0,29.0,16.0,19.0,40.0,24.0,23.0,25.0,22.0,45.0,7.0,5.0,6.0,4.0,0.0,3.0,2.0,9.0,4.0,4.0,9.0,7.0,7.0,14.0,13.0,23.0
9789,22,48896375,48896591,0.855,7.0,4.0,14.0,13.0,8.0,5.0,19.0,12.0,12.0,14.0,16.0,23.0,11.0,21.0,17.0,19.0,1.0,0.0,2.0,5.0,1.0,1.0,3.0,0.0,6.0,3.0,3.0,7.0,2.0,13.0,5.0,3.0
9790,22,49018917,49019317,0.663,2.0,7.0,8.0,26.0,0.0,7.0,61.0,9.0,30.0,42.0,53.0,43.0,11.0,21.0,47.0,32.0,1.0,3.0,1.0,8.0,0.0,1.0,19.0,1.0,5.0,26.0,13.0,15.0,2.0,16.0,31.0,29.0
9791,22,49042371,49042632,0.815,5.0,3.0,18.0,13.0,2.0,4.0,21.0,14.0,17.0,16.0,23.0,31.0,15.0,18.0,26.0,34.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,5.0,5.0,8.0,9.0,1.0,2.0,20.0,20.0
9792,22,49088758,49088962,0.696,8.0,3.0,17.0,13.0,4.0,9.0,11.0,15.0,13.0,12.0,11.0,19.0,16.0,15.0,17.0,20.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,6.0,10.0,3.0,32.0,10.0
9793,22,49138251,49138522,0.67,3.0,6.0,16.0,18.0,3.0,1.0,34.0,0.0,20.0,28.0,51.0,27.0,17.0,3.0,26.0,17.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,7.0,9.0,18.0,0.0,1.0,27.0,5.0
9794,22,49141049,49141361,-1.0,2.0,5.0,8.0,20.0,0.0,19.0,29.0,19.0,5.0,20.0,46.0,37.0,28.0,23.0,26.0,24.0,0.0,2.0,0.0,2.0,0.0,5.0,10.0,6.0,1.0,7.0,12.0,19.0,6.0,11.0,34.0,16.0
9795,22,49447339,49448283,0.104,19.0,14.0,61.0,48.0,13.0,53.0,59.0,72.0,44.0,52.0,84.0,86.0,66.0,78.0,63.0,131.0,4.0,2.0,26.0,17.0,6.0,34.0,10.0,22.0,14.0,16.0,20.0,38.0,38.0,31.0,51.0,39.0
9796,22,49487327,49487535,0.349,5.0,4.0,11.0,13.0,3.0,9.0,17.0,10.0,10.0,11.0,23.0,22.0,15.0,15.0,16.0,23.0,4.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,7.0,7.0,15.0,8.0
9797,22,49498162,49498377,0.669,9.0,7.0,16.0,9.0,5.0,1.0,15.0,14.0,16.0,10.0,24.0,20.0,11.0,17.0,16.0,24.0,2.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,12.0,4.0,12.0,6.0,3.0,5.0,12.0,10.0
9798,22,49579792,49580050,-1.0,7.0,8.0,23.0,11.0,6.0,7.0,24.0,7.0,22.0,17.0,34.0,29.0,14.0,12.0,22.0,14.0,2.0,4.0,1.0,1.0,1.0,2.0,14.0,2.0,5.0,3.0,7.0,18.0,7.0,6.0,12.0,3.0
9799,22,49637543,49637889,0.147,18.0,18.0,20.0,14.0,11.0,15.0,20.0,31.0,16.0,20.0,29.0,27.0,25.0,24.0,24.0,33.0,1.0,9.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,8.0,9.0,8.0,6.0,4.0,2.0,6.0
9800,22,49697533,49697816,-1.0,12.0,9.0,17.0,17.0,4.0,2.0,15.0,18.0,14.0,12.0,40.0,26.0,25.0,16.0,21.0,34.0,5.0,1.0,1.0,3.0,1.0,0.0,11.0,2.0,6.0,4.0,14.0,6.0,6.0,10.0,11.0,12.0
9801,22,49698417,49698798,0.598,3.0,5.0,20.0,48.0,12.0,27.0,22.0,13.0,21.0,33.0,37.0,21.0,40.0,9.0,34.0,35.0,1.0,1.0,5.0,16.0,3.0,7.0,3.0,8.0,8.0,3.0,9.0,4.0,9.0,5.0,12.0,10.0
9802,22,49717505,49717921,0.216,10.0,16.0,23.0,16.0,7.0,15.0,37.0,30.0,27.0,21.0,47.0,41.0,21.0,37.0,30.0,37.0,3.0,2.0,5.0,4.0,1.0,8.0,7.0,8.0,3.0,4.0,14.0,14.0,6.0,24.0,27.0,30.0
9803,22,49764995,49765272,0.891,4.0,5.0,13.0,18.0,2.0,6.0,21.0,26.0,15.0,19.0,10.0,25.0,19.0,25.0,26.0,42.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,3.0,9.0,0.0,3.0,6.0,8.0,4.0,20.0,8.0
9804,22,49811997,49812468,0.925,20.0,5.0,40.0,21.0,4.0,12.0,34.0,26.0,32.0,19.0,52.0,60.0,30.0,40.0,38.0,37.0,4.0,1.0,4.0,12.0,2.0,0.0,10.0,19.0,9.0,0.0,5.0,33.0,13.0,20.0,19.0,21.0
9805,22,49883068,49883385,0.769,0.0,17.0,9.0,25.0,17.0,0.0,29.0,20.0,16.0,25.0,18.0,26.0,18.0,24.0,30.0,42.0,0.0,6.0,1.0,2.0,7.0,0.0,4.0,5.0,5.0,5.0,1.0,6.0,3.0,4.0,36.0,22.0
9806,22,49934661,49935380,-1.0,9.0,9.0,51.0,31.0,7.0,15.0,37.0,46.0,37.0,23.0,88.0,91.0,47.0,58.0,64.0,105.0,0.0,4.0,12.0,4.0,1.0,5.0,5.0,9.0,9.0,11.0,30.0,42.0,27.0,13.0,35.0,41.0
9807,22,50008958,50009712,-1.0,67.0,29.0,40.0,62.0,15.0,3.0,33.0,44.0,53.0,27.0,81.0,62.0,63.0,36.0,70.0,68.0,14.0,9.0,5.0,10.0,7.0,1.0,4.0,12.0,8.0,7.0,26.0,14.0,27.0,19.0,50.0,22.0
9808,22,50064655,50064984,0.047,15.0,5.0,27.0,18.0,1.0,8.0,15.0,22.0,22.0,14.0,35.0,28.0,27.0,19.0,23.0,49.0,2.0,1.0,5.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,12.0,22.0,18.0,9.0,15.0,22.0
9809,22,50118095,50118822,0.172,27.0,15.0,50.0,40.0,3.0,14.0,43.0,43.0,46.0,35.0,67.0,74.0,56.0,39.0,63.0,111.0,20.0,3.0,13.0,17.0,2.0,4.0,9.0,9.0,10.0,8.0,16.0,25.0,11.0,8.0,51.0,39.0
9810,22,50144430,50144635,-1.0,5.0,2.0,11.0,10.0,0.0,1.0,7.0,14.0,9.0,4.0,14.0,22.0,14.0,15.0,18.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,6.0,5.0,4.0,7.0,16.0
9811,22,50157939,50158217,0.66,8.0,4.0,27.0,15.0,3.0,5.0,16.0,16.0,18.0,13.0,28.0,31.0,25.0,18.0,20.0,30.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,6.0,9.0,1.0,9.0,8.0,4.0,9.0,10.0,7.0
9812,22,50164864,50165513,0.886,20.0,7.0,45.0,31.0,5.0,18.0,25.0,39.0,40.0,17.0,69.0,76.0,38.0,45.0,64.0,109.0,4.0,0.0,8.0,5.0,4.0,3.0,6.0,10.0,7.0,9.0,25.0,14.0,14.0,19.0,38.0,33.0
9813,22,50169612,50169864,0.921,0.0,3.0,23.0,18.0,3.0,3.0,13.0,13.0,16.0,10.0,26.0,30.0,25.0,16.0,21.0,31.0,0.0,0.0,9.0,2.0,0.0,0.0,5.0,7.0,2.0,0.0,11.0,16.0,6.0,7.0,22.0,18.0
9814,22,50170669,50170951,0.892,5.0,7.0,19.0,11.0,2.0,11.0,18.0,19.0,14.0,13.0,24.0,35.0,21.0,19.0,26.0,37.0,1.0,2.0,6.0,6.0,1.0,3.0,1.0,10.0,8.0,0.0,7.0,21.0,24.0,9.0,30.0,12.0
9815,22,50177720,50178221,0.962,17.0,4.0,48.0,46.0,1.0,2.0,19.0,29.0,32.0,21.0,50.0,58.0,65.0,24.0,45.0,39.0,3.0,0.0,21.0,9.0,0.0,0.0,4.0,3.0,10.0,6.0,14.0,32.0,17.0,17.0,15.0,8.0
9816,22,50217157,50217663,0.96,6.0,15.0,29.0,30.0,7.0,14.0,34.0,43.0,28.0,26.0,54.0,52.0,39.0,43.0,44.0,41.0,2.0,6.0,6.0,9.0,1.0,2.0,8.0,19.0,3.0,13.0,12.0,12.0,13.0,12.0,31.0,8.0
9817,22,50220118,50220822,0.014,34.0,10.0,38.0,40.0,10.0,20.0,23.0,44.0,31.0,24.0,86.0,89.0,47.0,43.0,84.0,80.0,16.0,1.0,1.0,9.0,1.0,4.0,8.0,11.0,14.0,7.0,26.0,24.0,32.0,9.0,44.0,35.0
9818,22,50250160,50250513,0.939,15.0,11.0,16.0,8.0,7.0,14.0,18.0,29.0,14.0,14.0,33.0,37.0,14.0,29.0,32.0,61.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,10.0,3.0,1.0,4.0,18.0,4.0,22.0,40.0,15.0
9819,22,50279568,50280376,0.97,26.0,27.0,70.0,46.0,11.0,15.0,59.0,51.0,68.0,43.0,64.0,82.0,64.0,51.0,65.0,65.0,5.0,6.0,16.0,12.0,4.0,6.0,9.0,10.0,25.0,9.0,14.0,45.0,13.0,23.0,70.0,28.0
9820,22,50316783,50317011,0.917,4.0,3.0,10.0,8.0,2.0,5.0,21.0,15.0,7.0,15.0,27.0,30.0,12.0,20.0,22.0,26.0,0.0,2.0,3.0,2.0,1.0,0.0,8.0,9.0,1.0,1.0,7.0,10.0,1.0,8.0,12.0,21.0
9821,22,50322570,50323451,-1.0,4.0,9.0,42.0,45.0,6.0,9.0,50.0,39.0,51.0,31.0,156.0,109.0,39.0,55.0,100.0,135.0,0.0,0.0,6.0,9.0,1.0,0.0,7.0,3.0,0.0,6.0,15.0,49.0,9.0,15.0,69.0,39.0
9822,22,50328693,50329178,-1.0,7.0,3.0,28.0,15.0,1.0,10.0,26.0,21.0,24.0,18.0,118.0,62.0,21.0,27.0,51.0,52.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,6.0,4.0,4.0,3.0,4.0
9823,22,50421660,50422491,0.763,20.0,6.0,57.0,26.0,5.0,12.0,26.0,62.0,42.0,30.0,112.0,101.0,42.0,57.0,91.0,141.0,1.0,5.0,18.0,4.0,4.0,2.0,8.0,17.0,10.0,4.0,26.0,36.0,12.0,12.0,72.0,51.0
9824,22,50438257,50438776,0.735,12.0,7.0,39.0,19.0,3.0,10.0,27.0,40.0,28.0,26.0,64.0,58.0,34.0,37.0,47.0,67.0,3.0,0.0,5.0,10.0,3.0,0.0,3.0,8.0,7.0,5.0,16.0,27.0,20.0,13.0,53.0,21.0
9825,22,50448567,50449521,-1.0,22.0,7.0,61.0,28.0,3.0,9.0,56.0,47.0,46.0,34.0,169.0,119.0,47.0,65.0,83.0,157.0,3.0,1.0,6.0,2.0,0.0,1.0,6.0,13.0,11.0,9.0,45.0,45.0,13.0,15.0,64.0,61.0
9826,22,50468454,50469353,0.009,17.0,10.0,55.0,45.0,7.0,31.0,53.0,47.0,34.0,33.0,117.0,111.0,69.0,64.0,71.0,134.0,7.0,2.0,15.0,10.0,3.0,19.0,21.0,16.0,13.0,6.0,38.0,64.0,15.0,34.0,51.0,45.0
9827,22,50483350,50483579,-1.0,9.0,5.0,16.0,16.0,5.0,9.0,19.0,10.0,16.0,18.0,26.0,17.0,16.0,11.0,17.0,18.0,1.0,2.0,3.0,3.0,6.0,3.0,1.0,2.0,6.0,5.0,10.0,5.0,4.0,8.0,3.0,3.0
9828,22,50496441,50497393,-1.0,7.0,12.0,35.0,28.0,4.0,16.0,59.0,51.0,32.0,51.0,196.0,123.0,39.0,51.0,113.0,134.0,1.0,4.0,4.0,10.0,0.0,1.0,9.0,10.0,4.0,10.0,27.0,23.0,8.0,18.0,46.0,43.0
9829,22,50528201,50529085,0.795,23.0,14.0,51.0,33.0,7.0,29.0,46.0,57.0,40.0,37.0,95.0,120.0,51.0,59.0,101.0,120.0,3.0,0.0,7.0,4.0,0.0,12.0,10.0,5.0,15.0,9.0,14.0,27.0,8.0,8.0,50.0,15.0
9830,22,50529561,50529798,0.722,5.0,4.0,19.0,10.0,7.0,6.0,19.0,14.0,12.0,15.0,26.0,28.0,14.0,21.0,18.0,18.0,1.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,12.0,10.0,13.0,11.0,14.0,15.0
9831,22,50607823,50608040,-1.0,10.0,3.0,19.0,12.0,2.0,1.0,12.0,6.0,23.0,8.0,42.0,19.0,9.0,9.0,20.0,21.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,9.0,2.0,1.0,0.0,4.0,1.0
9832,22,50608207,50608660,-1.0,8.0,10.0,31.0,14.0,2.0,13.0,14.0,20.0,20.0,11.0,59.0,66.0,33.0,15.0,53.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,6.0,2.0,10.0,10.0
9833,22,50609181,50609627,0.757,5.0,9.0,22.0,15.0,3.0,15.0,30.0,30.0,17.0,23.0,52.0,64.0,26.0,31.0,53.0,50.0,0.0,2.0,2.0,1.0,5.0,3.0,2.0,7.0,1.0,8.0,3.0,23.0,1.0,6.0,18.0,9.0
9834,22,50628949,50629249,0.796,4.0,2.0,15.0,8.0,5.0,18.0,30.0,20.0,10.0,25.0,33.0,34.0,10.0,28.0,25.0,32.0,0.0,1.0,5.0,0.0,3.0,4.0,14.0,8.0,27.0,5.0,14.0,7.0,1.0,21.0,14.0,14.0
9835,22,50632707,50633041,0.883,8.0,2.0,19.0,23.0,2.0,7.0,34.0,10.0,19.0,26.0,39.0,37.0,23.0,18.0,30.0,36.0,0.0,0.0,1.0,16.0,0.0,0.0,13.0,1.0,5.0,7.0,7.0,22.0,4.0,10.0,17.0,18.0
9836,22,50636305,50636997,-1.0,10.0,13.0,49.0,33.0,9.0,7.0,52.0,32.0,42.0,35.0,62.0,82.0,44.0,45.0,59.0,117.0,8.0,13.0,5.0,5.0,1.0,2.0,9.0,12.0,10.0,14.0,45.0,22.0,29.0,30.0,51.0,46.0
9837,22,50644615,50644879,0.957,6.0,5.0,12.0,18.0,4.0,15.0,20.0,19.0,12.0,24.0,24.0,20.0,19.0,14.0,25.0,26.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,5.0,4.0,6.0,14.0,9.0,7.0,13.0,5.0
9838,22,50655145,50655811,0.919,21.0,12.0,54.0,40.0,10.0,6.0,48.0,29.0,45.0,29.0,78.0,82.0,51.0,46.0,55.0,59.0,3.0,2.0,5.0,21.0,3.0,2.0,12.0,31.0,23.0,11.0,17.0,19.0,28.0,6.0,61.0,11.0
9839,22,50656508,50657020,0.909,12.0,10.0,44.0,25.0,3.0,10.0,47.0,23.0,34.0,22.0,55.0,68.0,42.0,41.0,34.0,41.0,2.0,2.0,7.0,5.0,4.0,5.0,15.0,3.0,8.0,7.0,7.0,45.0,9.0,25.0,59.0,29.0
9840,22,50657480,50657937,0.924,16.0,9.0,46.0,20.0,2.0,4.0,28.0,25.0,30.0,19.0,70.0,58.0,43.0,27.0,34.0,25.0,7.0,2.0,6.0,3.0,1.0,0.0,5.0,10.0,7.0,2.0,22.0,23.0,8.0,10.0,38.0,11.0
9841,22,50658993,50659400,0.91,7.0,17.0,12.0,33.0,2.0,8.0,45.0,24.0,24.0,37.0,41.0,24.0,36.0,17.0,29.0,50.0,0.0,5.0,2.0,14.0,0.0,0.0,9.0,11.0,4.0,24.0,14.0,9.0,13.0,12.0,24.0,34.0
9842,22,50682860,50683640,0.016,37.0,9.0,64.0,42.0,14.0,29.0,38.0,46.0,52.0,43.0,75.0,82.0,49.0,46.0,76.0,77.0,9.0,2.0,25.0,5.0,2.0,20.0,11.0,19.0,15.0,11.0,24.0,19.0,14.0,16.0,37.0,28.0
9843,22,50699469,50700358,-1.0,16.0,6.0,46.0,36.0,8.0,12.0,30.0,33.0,40.0,20.0,128.0,142.0,40.0,45.0,127.0,159.0,1.0,1.0,6.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,20.0,15.0,2.0,5.0,21.0,6.0
9844,22,50713789,50714024,0.758,5.0,5.0,15.0,10.0,4.0,7.0,23.0,8.0,13.0,12.0,37.0,31.0,13.0,18.0,19.0,14.0,1.0,1.0,4.0,5.0,2.0,0.0,10.0,4.0,6.0,4.0,10.0,5.0,4.0,9.0,15.0,7.0
9845,22,50716018,50716656,0.901,15.0,15.0,44.0,24.0,4.0,18.0,61.0,45.0,40.0,47.0,79.0,63.0,39.0,48.0,46.0,49.0,1.0,2.0,10.0,3.0,0.0,2.0,14.0,10.0,16.0,11.0,11.0,21.0,10.0,15.0,25.0,11.0
9846,22,50723670,50724235,0.949,2.0,0.0,16.0,44.0,2.0,1.0,39.0,42.0,13.0,15.0,23.0,64.0,45.0,68.0,38.0,152.0,2.0,0.0,7.0,10.0,2.0,0.0,8.0,12.0,5.0,8.0,3.0,39.0,27.0,35.0,37.0,85.0
9847,22,50725469,50725818,0.966,9.0,2.0,21.0,22.0,0.0,2.0,27.0,18.0,23.0,19.0,51.0,34.0,22.0,24.0,29.0,45.0,1.0,0.0,6.0,7.0,0.0,0.0,7.0,3.0,7.0,17.0,14.0,9.0,6.0,13.0,12.0,20.0
9848,22,50726108,50726520,0.966,1.0,4.0,30.0,25.0,3.0,8.0,23.0,25.0,19.0,21.0,57.0,47.0,37.0,26.0,35.0,50.0,0.0,1.0,4.0,9.0,0.0,2.0,3.0,6.0,5.0,4.0,11.0,17.0,16.0,9.0,56.0,34.0
9849,22,50745415,50746125,0.007,9.0,6.0,49.0,23.0,1.0,5.0,30.0,32.0,46.0,22.0,101.0,105.0,31.0,35.0,95.0,119.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,8.0,4.0,1.0,21.0,16.0,6.0,8.0,14.0,29.0
9850,22,50781190,50782009,0.0,32.0,8.0,49.0,35.0,9.0,18.0,42.0,34.0,37.0,34.0,95.0,110.0,46.0,43.0,91.0,135.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,9.0,14.0,15.0,5.0,13.0,28.0,20.0
9851,22,50869663,50869892,0.928,8.0,8.0,21.0,14.0,2.0,2.0,15.0,14.0,21.0,10.0,12.0,21.0,20.0,13.0,17.0,30.0,6.0,0.0,20.0,6.0,0.0,0.0,4.0,7.0,1.0,2.0,4.0,11.0,5.0,4.0,13.0,6.0
9852,22,50873254,50873574,0.869,8.0,7.0,18.0,17.0,0.0,6.0,26.0,18.0,19.0,16.0,52.0,33.0,23.0,21.0,25.0,30.0,1.0,1.0,1.0,3.0,0.0,2.0,13.0,11.0,5.0,3.0,38.0,6.0,8.0,7.0,21.0,15.0
9853,22,50875504,50875759,0.841,9.0,9.0,19.0,14.0,4.0,3.0,20.0,16.0,21.0,13.0,30.0,23.0,17.0,18.0,19.0,19.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,9.0,5.0,6.0,11.0,1.0
9854,22,50885457,50885710,0.929,9.0,3.0,16.0,17.0,6.0,4.0,14.0,12.0,12.0,13.0,40.0,25.0,18.0,16.0,21.0,26.0,1.0,0.0,5.0,2.0,2.0,1.0,7.0,3.0,8.0,3.0,9.0,10.0,5.0,3.0,15.0,16.0
9855,22,50892836,50893042,0.936,1.0,4.0,15.0,19.0,4.0,1.0,15.0,9.0,13.0,11.0,24.0,22.0,21.0,13.0,17.0,16.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,8.0,3.0,7.0,11.0,14.0,5.0,8.0,33.0,10.0
