,chr,start,end,SKHEP1_LIVER,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
6247,19,35512589,35512809,0.962,5.0,5.0,16.0,7.0,3.0,5.0,13.0,10.0,16.0,7.0,39.0,26.0,9.0,14.0,21.0,23.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,13.0,16.0,3.0,4.0,8.0,4.0
6248,19,35521162,35522051,0.177,10.0,9.0,52.0,23.0,8.0,9.0,35.0,35.0,35.0,28.0,143.0,149.0,41.0,41.0,126.0,144.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,4.0,27.0,87.0,2.0,1.0,15.0,11.0
6249,19,35523444,35523653,-1.0,8.0,5.0,17.0,11.0,1.0,8.0,17.0,9.0,20.0,12.0,32.0,17.0,12.0,10.0,16.0,13.0,1.0,5.0,6.0,1.0,0.0,0.0,6.0,1.0,7.0,3.0,17.0,18.0,2.0,1.0,4.0,5.0
6250,19,35531780,35531991,0.665,2.0,2.0,7.0,9.0,4.0,6.0,29.0,7.0,7.0,23.0,35.0,24.0,7.0,15.0,19.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,14.0,24.0,6.0,4.0,5.0,3.0
6251,19,35550550,35550832,0.753,6.0,3.0,18.0,14.0,3.0,3.0,20.0,15.0,17.0,11.0,45.0,34.0,15.0,24.0,25.0,28.0,1.0,2.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,15.0,13.0,2.0,4.0,5.0,11.0
6252,19,35615412,35615665,0.845,9.0,5.0,19.0,10.0,2.0,10.0,16.0,15.0,12.0,10.0,22.0,35.0,20.0,18.0,23.0,26.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,3.0,25.0,5.0,17.0,12.0,7.0,3.0,4.0,44.0
6253,19,35617253,35617640,0.93,8.0,3.0,35.0,10.0,1.0,5.0,22.0,19.0,13.0,22.0,58.0,58.0,34.0,17.0,37.0,44.0,1.0,0.0,6.0,3.0,0.0,0.0,4.0,8.0,1.0,1.0,42.0,30.0,9.0,5.0,26.0,21.0
6254,19,35632356,35632572,-1.0,4.0,2.0,20.0,8.0,4.0,4.0,8.0,12.0,14.0,5.0,20.0,29.0,12.0,17.0,21.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,8.0,4.0,2.0,4.0,6.0,6.0
6255,19,35633847,35634629,0.138,21.0,13.0,56.0,28.0,7.0,15.0,45.0,42.0,43.0,36.0,115.0,81.0,47.0,45.0,60.0,127.0,3.0,1.0,7.0,2.0,0.0,1.0,4.0,7.0,5.0,4.0,178.0,70.0,13.0,17.0,10.0,15.0
6256,19,35645597,35646047,0.0,3.0,4.0,17.0,22.0,6.0,12.0,19.0,53.0,10.0,14.0,28.0,47.0,27.0,60.0,36.0,91.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,16.0,1.0,7.0,33.0,39.0,6.0,16.0,17.0,23.0
6257,19,35760457,35760865,-1.0,5.0,5.0,32.0,22.0,3.0,3.0,20.0,16.0,23.0,20.0,60.0,55.0,33.0,14.0,47.0,49.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,3.0,7.0,17.0,23.0,10.0,9.0,8.0,8.0
6258,19,35769543,35770197,0.975,26.0,18.0,60.0,29.0,4.0,12.0,43.0,34.0,50.0,29.0,66.0,70.0,53.0,34.0,47.0,78.0,1.0,3.0,4.0,4.0,0.0,3.0,54.0,7.0,17.0,7.0,51.0,86.0,9.0,24.0,24.0,22.0
6259,19,35791029,35791289,0.891,5.0,7.0,16.0,13.0,3.0,2.0,26.0,10.0,25.0,11.0,30.0,26.0,8.0,21.0,21.0,35.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,1.0,4.0,5.0,29.0,12.0,6.0,13.0,17.0,12.0
6260,19,35800718,35801031,0.857,5.0,6.0,19.0,13.0,2.0,7.0,25.0,19.0,17.0,19.0,26.0,40.0,19.0,21.0,33.0,41.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,3.0,4.0,7.0,14.0,24.0,4.0,4.0,19.0,12.0
6261,19,3585357,3585947,-1.0,9.0,11.0,33.0,26.0,6.0,8.0,21.0,27.0,40.0,17.0,92.0,72.0,24.0,26.0,76.0,101.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,33.0,4.0,3.0,0.0,10.0,13.0
6262,19,35842430,35843187,0.813,10.0,8.0,25.0,34.0,11.0,23.0,61.0,57.0,20.0,25.0,90.0,96.0,36.0,96.0,56.0,108.0,2.0,1.0,8.0,13.0,0.0,3.0,9.0,22.0,2.0,8.0,50.0,28.0,7.0,36.0,39.0,28.0
6263,19,3595632,3595997,0.965,8.0,6.0,30.0,13.0,4.0,5.0,24.0,16.0,24.0,13.0,57.0,48.0,21.0,25.0,32.0,38.0,5.0,1.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,15.0,4.0,9.0,13.0,9.0
6264,19,3599914,3600566,0.975,15.0,9.0,72.0,37.0,6.0,3.0,28.0,14.0,54.0,26.0,77.0,88.0,58.0,13.0,69.0,82.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,10.0,3.0,56.0,62.0,21.0,4.0,17.0,12.0
6265,19,36024182,36024803,0.848,17.0,21.0,40.0,32.0,15.0,9.0,50.0,32.0,33.0,40.0,80.0,63.0,45.0,36.0,47.0,60.0,1.0,5.0,4.0,11.0,2.0,1.0,4.0,10.0,6.0,13.0,40.0,160.0,13.0,4.0,19.0,25.0
6266,19,36036002,36036607,-1.0,22.0,13.0,33.0,31.0,8.0,13.0,28.0,37.0,36.0,27.0,81.0,64.0,33.0,33.0,67.0,78.0,2.0,0.0,4.0,10.0,0.0,2.0,4.0,15.0,36.0,5.0,62.0,35.0,3.0,14.0,16.0,36.0
6267,19,3606371,3607270,0.013,11.0,14.0,62.0,40.0,5.0,11.0,47.0,49.0,41.0,26.0,154.0,115.0,70.0,61.0,74.0,118.0,0.0,0.0,7.0,5.0,0.0,2.0,5.0,6.0,7.0,8.0,67.0,54.0,15.0,2.0,11.0,19.0
6268,19,36103554,36103804,0.0,7.0,6.0,17.0,10.0,4.0,4.0,20.0,7.0,20.0,13.0,31.0,36.0,9.0,12.0,33.0,20.0,0.0,0.0,6.0,0.0,10.0,2.0,2.0,0.0,1.0,1.0,27.0,12.0,1.0,1.0,12.0,7.0
6269,19,36119899,36120274,0.001,16.0,12.0,37.0,16.0,9.0,4.0,17.0,15.0,37.0,15.0,45.0,41.0,19.0,14.0,40.0,37.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,6.0,3.0,4.0,74.0,31.0,7.0,3.0,10.0,7.0
6270,19,36193080,36193705,0.0,30.0,13.0,49.0,27.0,13.0,17.0,33.0,42.0,36.0,24.0,60.0,71.0,40.0,51.0,50.0,68.0,10.0,2.0,12.0,3.0,4.0,3.0,13.0,13.0,20.0,6.0,32.0,33.0,5.0,16.0,11.0,14.0
6271,19,36195267,36195475,0.0,4.0,4.0,15.0,6.0,3.0,6.0,13.0,14.0,9.0,11.0,21.0,28.0,13.0,15.0,21.0,24.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,16.0,19.0,1.0,2.0,9.0,11.0
6272,19,36210687,36210926,-1.0,10.0,4.0,16.0,15.0,3.0,2.0,10.0,12.0,17.0,7.0,28.0,20.0,15.0,14.0,19.0,46.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,12.0,4.0,13.0,18.0,3.0,8.0,2.0,43.0
6273,19,36214628,36214913,0.969,8.0,10.0,19.0,9.0,3.0,4.0,17.0,19.0,24.0,9.0,39.0,26.0,11.0,20.0,24.0,42.0,0.0,3.0,5.0,2.0,2.0,0.0,2.0,3.0,6.0,0.0,17.0,6.0,2.0,3.0,12.0,8.0
6274,19,3623818,3624141,0.955,1.0,5.0,20.0,9.0,1.0,6.0,23.0,27.0,20.0,7.0,30.0,49.0,13.0,39.0,34.0,38.0,0.0,6.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,20.0,18.0,4.0,11.0,19.0,7.0
6275,19,36228974,36229504,0.019,18.0,24.0,28.0,31.0,10.0,15.0,48.0,36.0,33.0,30.0,44.0,48.0,40.0,40.0,36.0,48.0,1.0,9.0,2.0,4.0,1.0,1.0,9.0,3.0,5.0,4.0,10.0,47.0,5.0,25.0,28.0,19.0
6276,19,36235807,36236548,0.016,57.0,14.0,57.0,39.0,20.0,27.0,36.0,36.0,47.0,40.0,74.0,61.0,43.0,38.0,56.0,95.0,21.0,3.0,12.0,14.0,2.0,8.0,7.0,5.0,19.0,4.0,168.0,20.0,15.0,9.0,12.0,33.0
6277,19,36239672,36239884,0.004,8.0,7.0,11.0,11.0,2.0,10.0,20.0,12.0,16.0,15.0,27.0,16.0,11.0,12.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0
6278,19,3626498,3627274,0.005,24.0,11.0,54.0,27.0,9.0,21.0,40.0,50.0,45.0,37.0,95.0,89.0,38.0,51.0,78.0,106.0,1.0,0.0,6.0,5.0,0.0,2.0,2.0,6.0,4.0,2.0,68.0,30.0,7.0,13.0,18.0,32.0
6279,19,36248979,36249307,-1.0,7.0,8.0,31.0,16.0,9.0,7.0,15.0,13.0,27.0,9.0,49.0,41.0,19.0,20.0,32.0,24.0,1.0,1.0,7.0,7.0,1.0,2.0,4.0,7.0,6.0,1.0,32.0,22.0,1.0,6.0,11.0,13.0
6280,19,36266234,36266622,0.0,13.0,6.0,28.0,11.0,4.0,5.0,19.0,17.0,23.0,21.0,57.0,55.0,18.0,13.0,53.0,44.0,0.0,1.0,3.0,0.0,4.0,1.0,3.0,3.0,13.0,4.0,33.0,16.0,7.0,5.0,30.0,14.0
6281,19,36334994,36335321,0.065,6.0,9.0,24.0,18.0,4.0,6.0,16.0,18.0,21.0,11.0,40.0,37.0,26.0,18.0,30.0,42.0,1.0,1.0,1.0,4.0,0.0,0.0,8.0,5.0,9.0,2.0,28.0,27.0,5.0,2.0,12.0,16.0
6282,19,36336275,36337138,0.102,11.0,13.0,60.0,40.0,6.0,26.0,58.0,51.0,57.0,41.0,111.0,99.0,50.0,61.0,80.0,98.0,4.0,5.0,6.0,2.0,0.0,2.0,7.0,3.0,24.0,9.0,63.0,50.0,10.0,16.0,27.0,34.0
6283,19,36351440,36352167,0.833,16.0,12.0,49.0,22.0,14.0,23.0,69.0,35.0,42.0,54.0,111.0,81.0,27.0,52.0,60.0,59.0,3.0,2.0,4.0,1.0,1.0,3.0,13.0,12.0,27.0,17.0,41.0,29.0,4.0,24.0,52.0,16.0
6284,19,3637308,3637715,0.965,15.0,9.0,28.0,22.0,4.0,9.0,26.0,19.0,31.0,20.0,58.0,38.0,24.0,20.0,36.0,47.0,3.0,2.0,0.0,2.0,1.0,0.0,5.0,2.0,3.0,2.0,28.0,28.0,0.0,1.0,9.0,3.0
6285,19,36359232,36359775,0.018,8.0,9.0,29.0,12.0,4.0,5.0,34.0,20.0,27.0,14.0,114.0,88.0,19.0,35.0,67.0,57.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,45.0,47.0,1.0,4.0,19.0,7.0
6286,19,36360264,36360835,0.978,25.0,10.0,38.0,25.0,11.0,12.0,34.0,27.0,32.0,25.0,96.0,61.0,30.0,37.0,47.0,60.0,7.0,0.0,4.0,5.0,4.0,2.0,4.0,3.0,9.0,4.0,63.0,12.0,8.0,11.0,40.0,27.0
6287,19,36389545,36389967,0.004,15.0,7.0,22.0,18.0,5.0,22.0,28.0,30.0,18.0,16.0,48.0,47.0,24.0,40.0,32.0,49.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,12.0,3.0,2.0,32.0,14.0,5.0,9.0,12.0,23.0
6288,19,36422410,36422707,0.002,9.0,6.0,16.0,14.0,5.0,8.0,19.0,17.0,11.0,16.0,25.0,42.0,20.0,19.0,35.0,34.0,1.0,1.0,0.0,8.0,2.0,1.0,5.0,0.0,10.0,1.0,13.0,40.0,12.0,6.0,26.0,9.0
6289,19,36427173,36427722,0.038,10.0,7.0,27.0,15.0,4.0,9.0,27.0,27.0,26.0,17.0,62.0,74.0,19.0,34.0,64.0,126.0,6.0,0.0,2.0,1.0,4.0,0.0,6.0,3.0,6.0,2.0,37.0,35.0,2.0,9.0,9.0,31.0
6290,19,36430414,36431401,0.985,21.0,11.0,38.0,59.0,4.0,19.0,93.0,46.0,42.0,34.0,93.0,141.0,62.0,98.0,87.0,138.0,4.0,1.0,6.0,13.0,0.0,5.0,19.0,11.0,12.0,7.0,80.0,96.0,26.0,29.0,60.0,47.0
6291,19,36435457,36435778,0.955,5.0,10.0,12.0,15.0,7.0,7.0,23.0,20.0,12.0,14.0,31.0,49.0,18.0,26.0,41.0,30.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,14.0,1.0,14.0,25.0,9.0,8.0,17.0,8.0
6292,19,3648526,3648766,0.967,1.0,8.0,18.0,14.0,3.0,1.0,17.0,9.0,16.0,9.0,33.0,27.0,21.0,12.0,18.0,32.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,2.0,5.0,24.0,8.0,3.0,2.0,1.0,9.0
6293,19,3649053,3650030,0.966,20.0,7.0,43.0,96.0,19.0,17.0,60.0,39.0,22.0,65.0,59.0,103.0,105.0,46.0,88.0,187.0,3.0,0.0,2.0,9.0,3.0,2.0,2.0,7.0,2.0,11.0,13.0,56.0,12.0,7.0,46.0,31.0
6294,19,36478097,36478330,0.023,1.0,3.0,10.0,8.0,3.0,6.0,21.0,6.0,8.0,7.0,18.0,44.0,10.0,20.0,29.0,38.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,5.0,0.0,2.0,5.0,8.0
6295,19,36484904,36485476,-1.0,23.0,5.0,32.0,40.0,10.0,17.0,36.0,33.0,31.0,28.0,61.0,51.0,36.0,46.0,43.0,79.0,2.0,0.0,6.0,9.0,1.0,4.0,6.0,3.0,13.0,3.0,26.0,19.0,7.0,8.0,19.0,18.0
6296,19,36485937,36486852,0.761,18.0,13.0,67.0,47.0,15.0,26.0,63.0,32.0,69.0,40.0,119.0,118.0,43.0,57.0,98.0,89.0,8.0,0.0,8.0,17.0,4.0,5.0,14.0,4.0,21.0,6.0,155.0,75.0,16.0,9.0,40.0,24.0
6297,19,3651790,3652134,0.982,4.0,13.0,13.0,16.0,5.0,8.0,24.0,25.0,16.0,16.0,35.0,39.0,21.0,25.0,35.0,48.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,12.0,2.0,27.0,22.0,9.0,3.0,5.0,5.0
6298,19,36500169,36500530,-1.0,3.0,3.0,34.0,9.0,4.0,4.0,16.0,12.0,20.0,20.0,72.0,58.0,22.0,9.0,49.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,46.0,50.0,3.0,0.0,16.0,5.0
6299,19,3653266,3653645,0.98,7.0,7.0,29.0,15.0,4.0,18.0,29.0,24.0,22.0,24.0,49.0,39.0,25.0,26.0,28.0,32.0,0.0,0.0,2.0,0.0,4.0,5.0,3.0,0.0,5.0,2.0,63.0,16.0,6.0,4.0,14.0,8.0
6300,19,36523391,36523887,0.87,7.0,13.0,38.0,19.0,6.0,13.0,27.0,24.0,38.0,17.0,86.0,46.0,26.0,27.0,37.0,71.0,0.0,1.0,6.0,7.0,2.0,4.0,6.0,2.0,15.0,6.0,197.0,30.0,5.0,7.0,15.0,39.0
6301,19,3659641,3659949,0.965,17.0,4.0,22.0,29.0,4.0,4.0,16.0,12.0,24.0,11.0,43.0,25.0,27.0,17.0,23.0,29.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,21.0,8.0,4.0,5.0,3.0,12.0
6302,19,36612342,36612932,0.99,19.0,9.0,50.0,24.0,5.0,8.0,37.0,30.0,42.0,34.0,90.0,63.0,36.0,29.0,53.0,60.0,2.0,2.0,3.0,2.0,1.0,1.0,10.0,4.0,11.0,5.0,100.0,38.0,11.0,6.0,26.0,18.0
6303,19,36618727,36619133,0.012,18.0,14.0,29.0,14.0,8.0,14.0,27.0,20.0,24.0,17.0,44.0,53.0,25.0,24.0,39.0,35.0,1.0,2.0,7.0,2.0,0.0,2.0,2.0,2.0,8.0,4.0,18.0,13.0,10.0,4.0,12.0,8.0
6304,19,36630420,36631142,0.002,27.0,12.0,45.0,41.0,13.0,14.0,42.0,36.0,46.0,40.0,89.0,73.0,39.0,39.0,73.0,92.0,5.0,2.0,7.0,2.0,2.0,13.0,8.0,8.0,18.0,11.0,49.0,53.0,5.0,9.0,26.0,30.0
6305,19,3671902,3672121,0.88,8.0,5.0,13.0,6.0,3.0,9.0,15.0,13.0,13.0,9.0,33.0,25.0,8.0,17.0,20.0,21.0,2.0,1.0,1.0,1.0,4.0,0.0,6.0,1.0,2.0,3.0,15.0,7.0,4.0,3.0,9.0,3.0
6306,19,36705433,36706262,0.0,29.0,17.0,71.0,36.0,21.0,34.0,42.0,58.0,63.0,49.0,100.0,75.0,40.0,55.0,75.0,63.0,0.0,1.0,18.0,8.0,5.0,5.0,11.0,11.0,36.0,30.0,94.0,58.0,12.0,14.0,27.0,11.0
6307,19,36736021,36736884,0.941,15.0,22.0,55.0,36.0,19.0,48.0,57.0,62.0,56.0,42.0,104.0,80.0,38.0,74.0,67.0,87.0,8.0,4.0,13.0,10.0,4.0,8.0,13.0,9.0,7.0,7.0,400.0,36.0,6.0,18.0,35.0,18.0
6308,19,36746712,36746914,0.808,3.0,7.0,6.0,7.0,3.0,16.0,25.0,16.0,7.0,25.0,27.0,14.0,10.0,12.0,16.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,24.0,4.0,2.0,2.0,12.0,6.0
6309,19,36822395,36822690,0.643,17.0,7.0,18.0,20.0,1.0,9.0,18.0,12.0,20.0,10.0,33.0,29.0,24.0,14.0,24.0,38.0,4.0,1.0,8.0,7.0,0.0,1.0,2.0,1.0,0.0,4.0,12.0,29.0,4.0,2.0,10.0,3.0
6310,19,3687786,3688262,0.863,9.0,7.0,43.0,11.0,2.0,6.0,26.0,29.0,22.0,23.0,72.0,61.0,37.0,27.0,38.0,62.0,1.0,0.0,6.0,3.0,0.0,0.0,4.0,4.0,2.0,11.0,37.0,76.0,6.0,6.0,13.0,7.0
6311,19,36869564,36870279,0.004,32.0,15.0,47.0,34.0,11.0,30.0,44.0,40.0,45.0,25.0,80.0,82.0,40.0,55.0,62.0,72.0,4.0,1.0,6.0,3.0,1.0,4.0,9.0,8.0,20.0,11.0,38.0,35.0,22.0,16.0,27.0,43.0
6312,19,36909281,36909854,0.443,10.0,6.0,38.0,32.0,12.0,10.0,28.0,28.0,34.0,18.0,68.0,79.0,30.0,44.0,66.0,69.0,1.0,1.0,4.0,6.0,1.0,11.0,3.0,4.0,8.0,1.0,42.0,27.0,6.0,12.0,22.0,42.0
6313,19,36912260,36912881,0.731,14.0,12.0,32.0,32.0,8.0,25.0,40.0,32.0,41.0,18.0,70.0,86.0,27.0,50.0,74.0,59.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,21.0,5.0,70.0,27.0,6.0,11.0,38.0,15.0
6314,19,3697837,3698378,-1.0,27.0,17.0,41.0,40.0,5.0,11.0,25.0,27.0,39.0,13.0,59.0,52.0,54.0,27.0,39.0,64.0,2.0,1.0,4.0,3.0,8.0,1.0,9.0,6.0,4.0,2.0,59.0,26.0,10.0,6.0,20.0,12.0
6315,19,36980190,36980733,0.004,27.0,13.0,42.0,31.0,9.0,22.0,24.0,38.0,33.0,26.0,35.0,50.0,44.0,32.0,44.0,72.0,10.0,5.0,9.0,2.0,1.0,6.0,7.0,3.0,34.0,9.0,14.0,26.0,7.0,9.0,19.0,18.0
6316,19,3699950,3700616,0.053,8.0,3.0,36.0,27.0,3.0,4.0,15.0,31.0,30.0,12.0,88.0,112.0,33.0,34.0,104.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,16.0,0.0,0.0,3.0,6.0
6317,19,37018919,37019811,0.016,36.0,24.0,65.0,50.0,22.0,39.0,44.0,64.0,58.0,42.0,83.0,74.0,59.0,64.0,66.0,101.0,15.0,14.0,40.0,7.0,1.0,5.0,5.0,11.0,51.0,6.0,83.0,76.0,9.0,17.0,23.0,33.0
6318,19,37063892,37064749,0.01,48.0,12.0,71.0,58.0,16.0,10.0,34.0,47.0,64.0,36.0,114.0,73.0,61.0,49.0,69.0,94.0,7.0,1.0,6.0,16.0,1.0,1.0,7.0,18.0,16.0,6.0,64.0,38.0,21.0,16.0,17.0,32.0
6319,19,37095680,37096589,0.049,35.0,14.0,58.0,65.0,8.0,12.0,47.0,47.0,53.0,40.0,115.0,97.0,76.0,48.0,86.0,107.0,6.0,1.0,9.0,14.0,2.0,4.0,13.0,7.0,5.0,6.0,131.0,256.0,24.0,9.0,27.0,28.0
6320,19,37157632,37158119,0.005,18.0,13.0,31.0,22.0,10.0,30.0,40.0,27.0,39.0,32.0,55.0,38.0,17.0,32.0,39.0,43.0,2.0,1.0,5.0,3.0,2.0,7.0,7.0,6.0,9.0,8.0,38.0,56.0,5.0,15.0,8.0,13.0
6321,19,37178104,37178589,0.005,24.0,12.0,32.0,35.0,5.0,5.0,26.0,21.0,33.0,23.0,50.0,54.0,41.0,17.0,53.0,53.0,3.0,2.0,4.0,4.0,0.0,1.0,3.0,3.0,11.0,6.0,19.0,56.0,11.0,7.0,17.0,23.0
6322,19,3721464,3721788,0.037,9.0,4.0,26.0,9.0,4.0,8.0,20.0,16.0,25.0,13.0,57.0,35.0,10.0,23.0,28.0,36.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,6.0,2.0,75.0,13.0,1.0,9.0,4.0,4.0
6323,19,37263381,37264083,0.022,36.0,21.0,51.0,53.0,14.0,19.0,22.0,58.0,36.0,27.0,56.0,62.0,75.0,46.0,53.0,72.0,10.0,5.0,15.0,7.0,2.0,1.0,4.0,18.0,29.0,5.0,24.0,50.0,10.0,18.0,37.0,28.0
6324,19,3730415,3730769,0.887,8.0,8.0,32.0,16.0,4.0,2.0,26.0,14.0,32.0,19.0,59.0,37.0,20.0,17.0,31.0,28.0,1.0,4.0,4.0,1.0,2.0,0.0,5.0,2.0,6.0,4.0,34.0,11.0,3.0,4.0,13.0,4.0
6325,19,37288342,37288723,-1.0,16.0,16.0,13.0,18.0,9.0,20.0,24.0,32.0,17.0,26.0,36.0,33.0,21.0,23.0,40.0,36.0,5.0,0.0,5.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,5.0,13.0,1.0,2.0,13.0,3.0
6326,19,37328896,37329518,0.015,28.0,25.0,29.0,57.0,15.0,24.0,25.0,51.0,24.0,26.0,37.0,52.0,72.0,40.0,49.0,67.0,5.0,1.0,4.0,20.0,3.0,4.0,4.0,4.0,4.0,5.0,27.0,16.0,8.0,6.0,11.0,18.0
6327,19,37340918,37341262,0.0,6.0,7.0,26.0,16.0,7.0,15.0,19.0,25.0,18.0,17.0,32.0,35.0,24.0,27.0,26.0,43.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,2.0,8.0,3.0,25.0,32.0,3.0,13.0,8.0,11.0
6328,19,375830,376094,0.718,4.0,4.0,11.0,15.0,3.0,8.0,16.0,24.0,9.0,18.0,21.0,23.0,18.0,21.0,24.0,44.0,0.0,0.0,2.0,4.0,4.0,1.0,9.0,7.0,6.0,2.0,4.0,17.0,6.0,3.0,19.0,13.0
6329,19,37463991,37464606,0.721,19.0,10.0,47.0,18.0,9.0,19.0,54.0,32.0,40.0,46.0,101.0,60.0,26.0,39.0,46.0,48.0,4.0,1.0,6.0,2.0,5.0,2.0,11.0,15.0,16.0,7.0,197.0,25.0,8.0,3.0,18.0,6.0
6330,19,3751109,3751568,0.983,8.0,14.0,22.0,25.0,2.0,2.0,37.0,21.0,30.0,20.0,82.0,49.0,29.0,26.0,41.0,50.0,2.0,2.0,5.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,29.0,11.0,8.0,7.0,10.0,11.0
6331,19,3753744,3754257,0.868,3.0,15.0,25.0,16.0,6.0,7.0,43.0,30.0,19.0,34.0,73.0,58.0,31.0,30.0,44.0,78.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,7.0,42.0,8.0,4.0,5.0,8.0,10.0
6332,19,37568952,37569549,0.031,12.0,7.0,41.0,28.0,8.0,20.0,35.0,36.0,38.0,25.0,75.0,68.0,30.0,47.0,56.0,70.0,2.0,0.0,6.0,5.0,5.0,7.0,5.0,2.0,9.0,10.0,50.0,127.0,17.0,4.0,15.0,19.0
6333,19,3761480,3761826,-1.0,9.0,8.0,23.0,16.0,3.0,7.0,13.0,24.0,22.0,7.0,30.0,43.0,22.0,25.0,37.0,56.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,14.0,10.0,8.0,5.0,7.0
6334,19,3767171,3767451,0.82,10.0,5.0,22.0,16.0,3.0,8.0,18.0,11.0,24.0,12.0,31.0,26.0,16.0,15.0,23.0,39.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,7.0,12.0,8.0,21.0,9.0,2.0,3.0,6.0
6335,19,3770566,3770942,0.961,7.0,4.0,30.0,10.0,0.0,6.0,18.0,16.0,19.0,9.0,75.0,54.0,25.0,21.0,35.0,46.0,4.0,0.0,7.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,28.0,13.0,2.0,1.0,12.0,11.0
6336,19,37708883,37709181,0.0,9.0,5.0,24.0,10.0,6.0,10.0,19.0,19.0,16.0,18.0,36.0,33.0,17.0,21.0,25.0,29.0,4.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,13.0,32.0,5.0,3.0,6.0,4.0
6337,19,37794270,37794574,0.8,11.0,8.0,16.0,16.0,2.0,12.0,23.0,19.0,24.0,11.0,35.0,28.0,14.0,25.0,25.0,34.0,2.0,5.0,0.0,3.0,0.0,3.0,4.0,2.0,15.0,2.0,29.0,31.0,0.0,14.0,15.0,25.0
6338,19,37808538,37809033,0.003,20.0,15.0,29.0,19.0,9.0,28.0,36.0,32.0,26.0,31.0,43.0,52.0,28.0,31.0,45.0,50.0,2.0,5.0,10.0,3.0,5.0,7.0,3.0,6.0,11.0,9.0,14.0,24.0,4.0,4.0,13.0,6.0
6339,19,37825101,37825756,0.968,21.0,13.0,42.0,35.0,14.0,34.0,48.0,53.0,29.0,49.0,48.0,56.0,47.0,53.0,45.0,67.0,5.0,4.0,3.0,4.0,5.0,6.0,5.0,9.0,11.0,9.0,11.0,48.0,14.0,17.0,11.0,19.0
6340,19,37861691,37862233,0.0,16.0,9.0,39.0,22.0,4.0,13.0,26.0,39.0,26.0,32.0,76.0,63.0,40.0,28.0,57.0,51.0,5.0,2.0,9.0,7.0,1.0,6.0,3.0,6.0,15.0,9.0,44.0,63.0,17.0,6.0,17.0,23.0
6341,19,37894343,37894865,1.0,5.0,16.0,30.0,18.0,14.0,24.0,61.0,29.0,28.0,54.0,47.0,52.0,22.0,34.0,44.0,43.0,2.0,2.0,4.0,3.0,0.0,6.0,6.0,8.0,9.0,10.0,78.0,27.0,4.0,9.0,36.0,14.0
