,chr,start,end,SW579_THYROID,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
4409,1,209848443,209849428,0.13,28.0,13.0,89.0,39.0,11.0,18.0,67.0,56.0,77.0,40.0,99.0,114.0,53.0,81.0,76.0,123.0,5.0,2.0,20.0,6.0,2.0,3.0,4.0,18.0,21.0,6.0,17.0,40.0,18.0,26.0,45.0,37.0
4410,1,20987516,20988238,0.051,41.0,15.0,57.0,31.0,13.0,14.0,35.0,38.0,46.0,26.0,72.0,80.0,44.0,45.0,61.0,103.0,9.0,4.0,10.0,5.0,2.0,2.0,9.0,9.0,12.0,8.0,22.0,21.0,24.0,28.0,26.0,39.0
4411,1,209979316,209979666,0.028,9.0,5.0,20.0,19.0,8.0,10.0,11.0,29.0,12.0,17.0,21.0,39.0,24.0,26.0,38.0,61.0,6.0,0.0,2.0,3.0,0.0,4.0,0.0,8.0,0.0,2.0,5.0,12.0,5.0,7.0,20.0,25.0
4412,1,210001129,210001428,0.036,23.0,4.0,18.0,22.0,9.0,17.0,21.0,13.0,20.0,16.0,23.0,29.0,15.0,23.0,27.0,18.0,8.0,2.0,0.0,3.0,1.0,5.0,4.0,1.0,5.0,1.0,8.0,7.0,5.0,13.0,7.0,5.0
4413,1,210111179,210112054,0.048,11.0,8.0,40.0,25.0,4.0,26.0,43.0,48.0,37.0,36.0,164.0,127.0,32.0,51.0,118.0,104.0,1.0,2.0,5.0,2.0,0.0,8.0,3.0,10.0,1.0,1.0,14.0,34.0,6.0,16.0,33.0,27.0
4414,1,21022939,21023189,0.06,5.0,2.0,20.0,18.0,4.0,2.0,9.0,12.0,13.0,10.0,31.0,24.0,23.0,13.0,19.0,44.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,11.0,17.0,10.0,2.0,7.0,9.0
4415,1,21031008,21031369,0.922,1.0,9.0,28.0,10.0,4.0,20.0,32.0,22.0,18.0,29.0,23.0,46.0,25.0,20.0,34.0,39.0,0.0,2.0,3.0,4.0,4.0,13.0,5.0,5.0,4.0,2.0,7.0,23.0,10.0,6.0,41.0,13.0
4416,1,210407401,210407637,0.019,7.0,1.0,9.0,15.0,3.0,12.0,20.0,8.0,11.0,13.0,33.0,24.0,11.0,17.0,20.0,31.0,4.0,0.0,2.0,3.0,1.0,3.0,9.0,1.0,2.0,6.0,5.0,9.0,5.0,4.0,14.0,7.0
4417,1,21043832,21044771,-1.0,13.0,11.0,51.0,35.0,6.0,22.0,44.0,48.0,42.0,28.0,135.0,143.0,49.0,59.0,119.0,133.0,4.0,1.0,6.0,6.0,2.0,9.0,13.0,9.0,6.0,3.0,16.0,36.0,10.0,15.0,35.0,36.0
4418,1,210465709,210466212,0.15,16.0,4.0,31.0,21.0,3.0,11.0,23.0,34.0,33.0,19.0,70.0,52.0,20.0,37.0,51.0,77.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,2.0,8.0,13.0,11.0,10.0,27.0,22.0
4419,1,210502133,210502793,0.045,38.0,8.0,40.0,21.0,8.0,23.0,34.0,37.0,35.0,35.0,88.0,86.0,26.0,36.0,83.0,61.0,12.0,3.0,4.0,8.0,1.0,5.0,15.0,9.0,11.0,6.0,12.0,23.0,11.0,26.0,47.0,25.0
4420,1,2116432,2116801,0.953,11.0,9.0,25.0,21.0,5.0,12.0,31.0,17.0,26.0,20.0,39.0,43.0,24.0,24.0,34.0,27.0,0.0,3.0,2.0,6.0,5.0,9.0,10.0,7.0,10.0,26.0,13.0,22.0,3.0,12.0,29.0,10.0
4421,1,211500151,211500636,0.1,7.0,2.0,35.0,20.0,2.0,13.0,20.0,18.0,35.0,20.0,94.0,64.0,20.0,18.0,65.0,51.0,10.0,0.0,1.0,1.0,2.0,11.0,2.0,4.0,3.0,5.0,10.0,10.0,6.0,1.0,19.0,8.0
4422,1,211555939,211556332,0.053,17.0,1.0,25.0,15.0,7.0,22.0,24.0,30.0,17.0,33.0,28.0,40.0,17.0,27.0,42.0,47.0,2.0,0.0,2.0,8.0,1.0,10.0,1.0,5.0,3.0,9.0,6.0,10.0,11.0,14.0,11.0,14.0
4423,1,211589677,211590293,0.115,2.0,3.0,36.0,13.0,3.0,9.0,33.0,25.0,27.0,18.0,100.0,108.0,22.0,40.0,85.0,91.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0,3.0,2.0,0.0,5.0,16.0,7.0,8.0,19.0,30.0
4424,1,211652306,211652754,0.952,9.0,9.0,25.0,16.0,2.0,10.0,28.0,34.0,21.0,16.0,66.0,56.0,27.0,39.0,41.0,48.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,6.0,6.0,19.0,13.0,11.0,47.0,18.0
4425,1,211688461,211689104,-1.0,15.0,9.0,44.0,21.0,7.0,14.0,25.0,38.0,28.0,21.0,96.0,85.0,39.0,40.0,66.0,94.0,3.0,2.0,8.0,1.0,10.0,5.0,4.0,1.0,8.0,6.0,28.0,10.0,9.0,10.0,25.0,32.0
4426,1,211848641,211849176,0.019,25.0,11.0,42.0,25.0,13.0,19.0,26.0,32.0,28.0,22.0,58.0,60.0,37.0,38.0,43.0,55.0,9.0,5.0,6.0,4.0,2.0,4.0,3.0,7.0,3.0,4.0,13.0,15.0,12.0,11.0,17.0,10.0
4427,1,2121017,2121818,-1.0,22.0,14.0,60.0,39.0,5.0,13.0,61.0,41.0,49.0,32.0,115.0,99.0,59.0,61.0,60.0,70.0,7.0,2.0,25.0,19.0,1.0,5.0,26.0,26.0,26.0,7.0,22.0,29.0,31.0,28.0,49.0,43.0
4428,1,212003431,212004280,0.055,11.0,6.0,39.0,25.0,6.0,9.0,37.0,36.0,45.0,22.0,143.0,136.0,19.0,51.0,128.0,135.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,6.0,17.0,3.0,9.0,31.0,2.0,11.0,34.0,28.0
4429,1,212208837,212209364,0.0,21.0,14.0,31.0,20.0,6.0,39.0,36.0,36.0,36.0,22.0,47.0,55.0,23.0,42.0,47.0,51.0,5.0,1.0,5.0,4.0,0.0,8.0,6.0,10.0,11.0,0.0,8.0,13.0,7.0,15.0,17.0,25.0
4430,1,2126048,2126642,-1.0,21.0,6.0,32.0,18.0,5.0,13.0,18.0,32.0,22.0,17.0,69.0,75.0,29.0,32.0,65.0,139.0,4.0,2.0,2.0,2.0,5.0,13.0,2.0,9.0,5.0,7.0,16.0,26.0,18.0,16.0,15.0,41.0
4431,1,212587591,212588284,0.045,13.0,15.0,33.0,37.0,8.0,14.0,35.0,43.0,40.0,15.0,77.0,89.0,37.0,56.0,77.0,103.0,2.0,7.0,4.0,16.0,6.0,3.0,10.0,6.0,7.0,2.0,13.0,21.0,11.0,38.0,38.0,21.0
4432,1,212606105,212606844,0.07,6.0,10.0,43.0,23.0,10.0,25.0,39.0,32.0,40.0,25.0,126.0,102.0,26.0,46.0,86.0,99.0,2.0,9.0,5.0,9.0,2.0,4.0,4.0,6.0,6.0,1.0,13.0,12.0,9.0,11.0,19.0,23.0
4433,1,212688031,212688448,0.74,6.0,3.0,34.0,14.0,6.0,3.0,21.0,21.0,24.0,12.0,45.0,60.0,21.0,33.0,42.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,5.0,8.0,9.0,8.0,4.0,16.0,18.0
4434,1,212731668,212732457,0.013,26.0,6.0,47.0,39.0,8.0,24.0,22.0,49.0,39.0,25.0,92.0,95.0,45.0,48.0,91.0,132.0,8.0,2.0,15.0,5.0,2.0,4.0,4.0,17.0,12.0,7.0,17.0,36.0,17.0,19.0,50.0,36.0
4435,1,212964866,212965347,0.038,19.0,10.0,31.0,25.0,7.0,18.0,30.0,32.0,27.0,23.0,49.0,55.0,32.0,36.0,45.0,41.0,8.0,3.0,2.0,8.0,6.0,2.0,2.0,8.0,10.0,3.0,20.0,7.0,11.0,16.0,10.0,10.0
4436,1,213031359,213032119,0.02,16.0,12.0,55.0,26.0,7.0,16.0,36.0,33.0,57.0,23.0,128.0,99.0,29.0,41.0,89.0,92.0,2.0,2.0,19.0,11.0,5.0,4.0,10.0,5.0,6.0,3.0,27.0,27.0,8.0,13.0,36.0,28.0
4437,1,213188519,213189261,0.046,18.0,18.0,46.0,35.0,17.0,22.0,35.0,57.0,32.0,31.0,61.0,79.0,50.0,60.0,62.0,118.0,4.0,0.0,2.0,3.0,2.0,3.0,4.0,10.0,0.0,3.0,3.0,17.0,8.0,9.0,15.0,30.0
4438,1,213224611,213224867,0.007,2.0,5.0,13.0,14.0,6.0,8.0,14.0,10.0,16.0,13.0,34.0,30.0,10.0,12.0,33.0,35.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,0.0,4.0,1.0,7.0,8.0,2.0,0.0,14.0,6.0
4439,1,2136808,2137351,-1.0,11.0,5.0,34.0,19.0,2.0,12.0,28.0,29.0,25.0,27.0,67.0,79.0,31.0,27.0,70.0,76.0,10.0,4.0,9.0,4.0,1.0,2.0,4.0,9.0,8.0,10.0,27.0,33.0,15.0,11.0,54.0,37.0
4440,1,214153214,214153668,0.981,14.0,4.0,34.0,19.0,7.0,18.0,12.0,28.0,25.0,12.0,42.0,50.0,25.0,31.0,42.0,90.0,0.0,0.0,18.0,2.0,1.0,0.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,8.0,9.0,23.0
4441,1,214156000,214156851,0.125,21.0,8.0,80.0,35.0,9.0,17.0,38.0,33.0,59.0,25.0,124.0,117.0,55.0,47.0,84.0,98.0,9.0,1.0,3.0,4.0,9.0,5.0,14.0,7.0,15.0,7.0,27.0,40.0,22.0,9.0,47.0,28.0
4442,1,214158726,214159080,0.114,10.0,4.0,23.0,18.0,6.0,17.0,20.0,20.0,21.0,15.0,37.0,46.0,18.0,27.0,40.0,31.0,1.0,2.0,0.0,4.0,0.0,5.0,3.0,14.0,2.0,1.0,1.0,9.0,2.0,8.0,11.0,5.0
4443,1,214160798,214161034,0.047,28.0,7.0,15.0,6.0,5.0,6.0,11.0,20.0,14.0,11.0,13.0,25.0,9.0,18.0,25.0,22.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
4444,1,214162508,214162737,0.029,11.0,5.0,14.0,9.0,3.0,8.0,13.0,14.0,18.0,13.0,41.0,20.0,7.0,12.0,25.0,15.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,2.0,4.0,3.0,3.0,4.0,2.0,17.0,5.0
4445,1,2144199,2144497,0.141,3.0,1.0,22.0,9.0,1.0,13.0,21.0,17.0,12.0,12.0,42.0,42.0,19.0,26.0,24.0,33.0,0.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,3.0,2.0,11.0,12.0,15.0,6.0,10.0,13.0
4446,1,214454096,214455047,0.027,16.0,7.0,52.0,37.0,13.0,21.0,39.0,44.0,40.0,29.0,154.0,146.0,43.0,60.0,125.0,124.0,1.0,1.0,8.0,6.0,2.0,0.0,9.0,7.0,7.0,0.0,21.0,27.0,22.0,10.0,30.0,23.0
4447,1,214557165,214557442,0.98,2.0,6.0,16.0,13.0,1.0,10.0,30.0,18.0,18.0,19.0,29.0,28.0,16.0,24.0,20.0,26.0,4.0,1.0,4.0,21.0,0.0,2.0,10.0,12.0,3.0,5.0,8.0,9.0,17.0,10.0,11.0,19.0
4448,1,214724104,214725056,0.056,44.0,15.0,88.0,34.0,11.0,26.0,40.0,47.0,76.0,30.0,123.0,109.0,50.0,53.0,88.0,117.0,12.0,0.0,10.0,20.0,2.0,7.0,6.0,11.0,11.0,10.0,9.0,24.0,26.0,10.0,25.0,43.0
4449,1,214776256,214776935,0.033,37.0,17.0,44.0,29.0,20.0,31.0,38.0,42.0,38.0,41.0,79.0,62.0,32.0,42.0,60.0,66.0,6.0,3.0,11.0,9.0,4.0,6.0,6.0,5.0,8.0,8.0,28.0,13.0,7.0,13.0,25.0,21.0
4450,1,21503115,21503836,0.02,34.0,17.0,45.0,30.0,10.0,28.0,26.0,46.0,53.0,19.0,114.0,75.0,29.0,46.0,77.0,71.0,15.0,3.0,20.0,5.0,2.0,8.0,4.0,10.0,24.0,1.0,24.0,25.0,18.0,17.0,46.0,34.0
4451,1,215256051,215256636,-1.0,23.0,4.0,40.0,23.0,1.0,10.0,19.0,21.0,33.0,12.0,85.0,92.0,33.0,25.0,79.0,84.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,5.0,4.0,13.0,11.0
4452,1,215740507,215741266,0.048,22.0,9.0,56.0,20.0,8.0,16.0,36.0,33.0,50.0,28.0,124.0,103.0,27.0,40.0,90.0,96.0,1.0,4.0,6.0,1.0,0.0,2.0,4.0,3.0,11.0,7.0,12.0,15.0,2.0,15.0,48.0,23.0
4453,1,21616380,21617101,0.026,10.0,12.0,44.0,27.0,5.0,8.0,26.0,33.0,45.0,19.0,119.0,94.0,33.0,33.0,89.0,123.0,1.0,1.0,6.0,5.0,0.0,1.0,3.0,12.0,5.0,6.0,28.0,18.0,11.0,3.0,32.0,28.0
4454,1,21671360,21672319,0.048,25.0,9.0,64.0,40.0,4.0,14.0,40.0,45.0,50.0,22.0,117.0,146.0,59.0,58.0,115.0,150.0,2.0,0.0,3.0,4.0,1.0,5.0,9.0,8.0,10.0,1.0,33.0,40.0,8.0,22.0,35.0,25.0
4455,1,216774339,216774734,0.09,13.0,2.0,22.0,16.0,1.0,8.0,19.0,21.0,19.0,9.0,59.0,55.0,20.0,30.0,43.0,57.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,17.0,9.0,9.0,10.0,31.0,22.0
4456,1,217262998,217263214,0.178,2.0,0.0,12.0,6.0,2.0,4.0,9.0,11.0,7.0,8.0,37.0,34.0,9.0,14.0,29.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,12.0,9.0
4457,1,217310749,217311178,0.699,9.0,5.0,21.0,15.0,6.0,19.0,25.0,26.0,18.0,18.0,43.0,55.0,17.0,34.0,46.0,71.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,1.0,1.0,2.0,3.0,20.0,1.0,7.0,10.0,7.0
4458,1,217311467,217311773,0.614,9.0,15.0,23.0,11.0,8.0,15.0,15.0,28.0,26.0,10.0,25.0,26.0,15.0,26.0,25.0,28.0,4.0,5.0,2.0,8.0,3.0,2.0,2.0,5.0,4.0,1.0,5.0,9.0,1.0,4.0,17.0,5.0
4459,1,21766272,21767224,0.016,18.0,14.0,65.0,33.0,12.0,38.0,66.0,49.0,61.0,51.0,154.0,114.0,39.0,62.0,96.0,79.0,8.0,0.0,14.0,4.0,2.0,17.0,23.0,16.0,9.0,22.0,29.0,30.0,18.0,39.0,45.0,39.0
4460,1,217804267,217804477,0.004,12.0,6.0,16.0,14.0,3.0,10.0,8.0,10.0,18.0,4.0,17.0,22.0,15.0,11.0,21.0,22.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,10.0,1.0,3.0,2.0,2.0,3.0,4.0,10.0
4461,1,21835548,21836344,-1.0,16.0,11.0,48.0,27.0,8.0,15.0,39.0,39.0,41.0,25.0,131.0,109.0,37.0,50.0,89.0,110.0,0.0,2.0,8.0,6.0,2.0,2.0,11.0,8.0,14.0,5.0,28.0,23.0,13.0,14.0,76.0,27.0
4462,1,218519057,218519674,0.178,18.0,9.0,48.0,34.0,7.0,21.0,30.0,34.0,32.0,22.0,50.0,86.0,52.0,40.0,63.0,70.0,4.0,2.0,10.0,5.0,2.0,9.0,7.0,15.0,10.0,1.0,6.0,20.0,9.0,7.0,19.0,15.0
4463,1,21930179,21930380,0.626,5.0,6.0,13.0,10.0,4.0,2.0,9.0,13.0,11.0,6.0,19.0,24.0,14.0,14.0,20.0,30.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,9.0,5.0,10.0,1.0,6.0,8.0
4464,1,219347109,219347572,0.014,8.0,16.0,21.0,12.0,11.0,21.0,32.0,33.0,9.0,29.0,48.0,60.0,29.0,31.0,46.0,56.0,2.0,0.0,5.0,2.0,7.0,5.0,5.0,5.0,2.0,2.0,13.0,10.0,17.0,9.0,16.0,13.0
4465,1,21948674,21949263,0.23,3.0,4.0,27.0,16.0,2.0,6.0,24.0,24.0,16.0,16.0,94.0,101.0,29.0,30.0,83.0,113.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,12.0,9.0,2.0,2.0,23.0,3.0
4466,1,21978101,21978764,0.007,10.0,9.0,30.0,28.0,4.0,11.0,18.0,31.0,20.0,15.0,67.0,107.0,43.0,29.0,95.0,145.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,17.0,14.0,1.0,8.0,11.0,26.0
4467,1,21985703,21986102,0.04,9.0,6.0,19.0,21.0,5.0,10.0,10.0,30.0,14.0,14.0,39.0,50.0,27.0,25.0,50.0,69.0,6.0,4.0,1.0,8.0,0.0,8.0,1.0,6.0,5.0,3.0,4.0,10.0,5.0,17.0,24.0,20.0
4468,1,21995063,21995914,0.148,21.0,9.0,44.0,43.0,2.0,15.0,42.0,59.0,39.0,26.0,107.0,94.0,55.0,68.0,74.0,152.0,15.0,2.0,15.0,14.0,1.0,8.0,8.0,21.0,16.0,12.0,22.0,42.0,21.0,45.0,67.0,65.0
4469,1,220219416,220219824,0.055,16.0,11.0,27.0,27.0,6.0,7.0,24.0,29.0,25.0,20.0,40.0,36.0,34.0,28.0,31.0,46.0,3.0,1.0,4.0,6.0,0.0,2.0,8.0,6.0,9.0,4.0,12.0,9.0,6.0,10.0,21.0,15.0
4470,1,220267314,220267934,0.072,10.0,8.0,34.0,25.0,7.0,13.0,32.0,31.0,32.0,19.0,86.0,82.0,28.0,43.0,68.0,101.0,6.0,0.0,7.0,9.0,1.0,2.0,3.0,2.0,9.0,3.0,16.0,14.0,14.0,13.0,42.0,27.0
4471,1,220445480,220445933,0.003,21.0,4.0,45.0,28.0,10.0,2.0,20.0,19.0,36.0,16.0,53.0,49.0,31.0,29.0,37.0,52.0,3.0,1.0,11.0,4.0,0.0,1.0,3.0,5.0,6.0,5.0,8.0,8.0,27.0,15.0,16.0,11.0
4472,1,220701507,220702348,0.031,12.0,11.0,32.0,36.0,5.0,20.0,38.0,50.0,39.0,26.0,91.0,124.0,35.0,56.0,120.0,145.0,1.0,1.0,4.0,9.0,1.0,2.0,6.0,8.0,7.0,6.0,12.0,39.0,10.0,10.0,35.0,53.0
4473,1,220863507,220864249,0.331,18.0,10.0,60.0,28.0,11.0,15.0,30.0,26.0,58.0,26.0,124.0,95.0,29.0,31.0,90.0,90.0,7.0,1.0,14.0,3.0,1.0,3.0,6.0,2.0,12.0,3.0,19.0,16.0,4.0,13.0,59.0,23.0
4474,1,220921411,220922176,0.015,18.0,14.0,43.0,24.0,14.0,21.0,57.0,48.0,29.0,45.0,93.0,102.0,38.0,60.0,77.0,81.0,4.0,4.0,10.0,4.0,8.0,8.0,7.0,21.0,4.0,11.0,22.0,27.0,17.0,10.0,52.0,35.0
4475,1,220960016,220960603,-1.0,14.0,9.0,35.0,19.0,2.0,10.0,40.0,22.0,24.0,18.0,84.0,99.0,37.0,37.0,67.0,69.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,13.0,18.0,5.0,3.0,23.0,6.0
4476,1,221050448,221050864,-1.0,18.0,9.0,33.0,9.0,7.0,19.0,24.0,22.0,31.0,16.0,58.0,52.0,13.0,28.0,43.0,33.0,5.0,0.0,3.0,1.0,0.0,3.0,6.0,1.0,8.0,6.0,12.0,12.0,2.0,6.0,36.0,3.0
4477,1,221054554,221054888,0.084,23.0,10.0,29.0,18.0,9.0,14.0,10.0,30.0,22.0,13.0,27.0,27.0,26.0,26.0,24.0,25.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,6.0,5.0,5.0,3.0,11.0,22.0,6.0
4478,1,221055492,221055800,0.97,18.0,6.0,25.0,16.0,6.0,7.0,20.0,17.0,17.0,17.0,28.0,36.0,24.0,20.0,26.0,24.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,10.0,6.0,8.0,8.0,10.0,3.0
4479,1,221057463,221057757,0.977,13.0,6.0,34.0,10.0,1.0,4.0,18.0,16.0,31.0,15.0,35.0,29.0,18.0,14.0,24.0,25.0,6.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,9.0,4.0,9.0,5.0,3.0,1.0,12.0,4.0
4480,1,221060850,221061071,0.297,8.0,1.0,29.0,7.0,2.0,7.0,9.0,6.0,21.0,3.0,16.0,34.0,14.0,13.0,21.0,29.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,5.0,6.0,2.0,10.0,0.0
4481,1,221067447,221068185,0.854,22.0,19.0,54.0,27.0,25.0,33.0,51.0,32.0,40.0,44.0,89.0,86.0,35.0,45.0,66.0,69.0,8.0,5.0,8.0,9.0,12.0,14.0,11.0,19.0,11.0,4.0,16.0,32.0,10.0,12.0,40.0,14.0
4482,1,221068782,221069159,0.854,9.0,10.0,31.0,15.0,11.0,16.0,22.0,28.0,19.0,22.0,35.0,42.0,26.0,29.0,31.0,30.0,0.0,1.0,2.0,4.0,3.0,3.0,4.0,14.0,5.0,1.0,4.0,12.0,10.0,9.0,15.0,19.0
4483,1,22140891,22141407,0.79,5.0,5.0,20.0,27.0,5.0,12.0,36.0,29.0,24.0,21.0,70.0,63.0,23.0,44.0,53.0,78.0,1.0,0.0,2.0,5.0,0.0,4.0,5.0,8.0,7.0,12.0,12.0,37.0,11.0,17.0,58.0,29.0
4484,1,22149683,22149897,0.905,11.0,11.0,10.0,4.0,11.0,7.0,15.0,9.0,3.0,16.0,42.0,24.0,11.0,8.0,19.0,12.0,7.0,5.0,2.0,0.0,21.0,9.0,4.0,1.0,17.0,2.0,7.0,3.0,2.0,2.0,17.0,5.0
4485,1,22155300,22155565,0.914,3.0,2.0,24.0,15.0,2.0,8.0,17.0,12.0,14.0,13.0,29.0,35.0,25.0,16.0,22.0,27.0,0.0,1.0,7.0,3.0,5.0,2.0,6.0,2.0,6.0,6.0,8.0,8.0,7.0,14.0,10.0,18.0
4486,1,22191349,22191592,0.958,3.0,7.0,15.0,7.0,1.0,4.0,20.0,13.0,13.0,12.0,40.0,32.0,15.0,15.0,23.0,22.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,6.0,8.0,2.0,7.0,17.0,5.0,6.0,11.0,14.0
4487,1,22210992,22211318,0.916,13.0,6.0,22.0,15.0,2.0,3.0,26.0,14.0,11.0,17.0,44.0,44.0,30.0,19.0,25.0,34.0,4.0,1.0,6.0,1.0,0.0,4.0,2.0,4.0,12.0,2.0,31.0,7.0,14.0,10.0,21.0,24.0
4488,1,22213902,22214119,0.926,4.0,7.0,14.0,6.0,3.0,2.0,21.0,16.0,10.0,17.0,32.0,23.0,14.0,16.0,16.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,11.0,2.0,1.0,4.0,9.0,4.0,6.0,5.0,9.0
4489,1,222638761,222638973,0.067,4.0,2.0,10.0,9.0,4.0,5.0,14.0,8.0,7.0,7.0,23.0,39.0,10.0,17.0,30.0,22.0,0.0,0.0,15.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,6.0,11.0,3.0,7.0,9.0,3.0
4490,1,222790947,222791220,0.01,8.0,4.0,25.0,9.0,2.0,6.0,19.0,20.0,24.0,13.0,34.0,27.0,12.0,24.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
4491,1,222817467,222817671,0.087,4.0,6.0,9.0,3.0,7.0,18.0,12.0,19.0,6.0,11.0,16.0,22.0,5.0,21.0,19.0,25.0,0.0,1.0,2.0,5.0,2.0,8.0,2.0,5.0,1.0,2.0,8.0,4.0,0.0,4.0,9.0,13.0
4492,1,222885326,222886230,0.017,35.0,19.0,67.0,44.0,20.0,30.0,41.0,56.0,60.0,33.0,81.0,91.0,50.0,65.0,77.0,134.0,7.0,3.0,7.0,8.0,7.0,6.0,7.0,6.0,14.0,7.0,26.0,22.0,6.0,25.0,37.0,42.0
4493,1,222988244,222988561,0.049,5.0,5.0,23.0,9.0,2.0,8.0,9.0,18.0,25.0,13.0,50.0,42.0,10.0,11.0,49.0,37.0,2.0,0.0,6.0,2.0,1.0,1.0,0.0,8.0,19.0,10.0,15.0,13.0,4.0,2.0,19.0,11.0
4494,1,2232310,2232617,-1.0,4.0,7.0,18.0,8.0,3.0,16.0,20.0,28.0,15.0,16.0,38.0,29.0,15.0,28.0,23.0,38.0,5.0,0.0,2.0,1.0,0.0,4.0,9.0,12.0,5.0,6.0,9.0,12.0,3.0,23.0,15.0,15.0
4495,1,223254818,223255041,-1.0,4.0,2.0,20.0,6.0,2.0,2.0,12.0,17.0,12.0,12.0,38.0,26.0,14.0,17.0,19.0,19.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,8.0,1.0,4.0,2.0,0.0,29.0,0.0,3.0
4496,1,223316185,223316689,0.041,15.0,5.0,34.0,30.0,5.0,7.0,22.0,28.0,35.0,17.0,48.0,60.0,29.0,33.0,57.0,78.0,14.0,0.0,3.0,6.0,6.0,1.0,7.0,4.0,21.0,3.0,6.0,11.0,8.0,5.0,24.0,19.0
4497,1,2235308,2235667,0.934,9.0,2.0,27.0,12.0,1.0,9.0,32.0,16.0,23.0,25.0,47.0,40.0,17.0,22.0,30.0,46.0,2.0,0.0,6.0,2.0,0.0,2.0,7.0,8.0,8.0,13.0,18.0,12.0,9.0,18.0,30.0,24.0
4498,1,22351917,22352194,0.044,6.0,5.0,14.0,9.0,10.0,18.0,13.0,28.0,12.0,18.0,23.0,18.0,6.0,28.0,22.0,46.0,1.0,3.0,1.0,3.0,2.0,8.0,5.0,9.0,2.0,14.0,8.0,9.0,1.0,12.0,13.0,22.0
4499,1,223566642,223567268,-1.0,12.0,7.0,51.0,27.0,2.0,11.0,35.0,26.0,42.0,19.0,81.0,85.0,41.0,37.0,61.0,88.0,4.0,0.0,17.0,10.0,0.0,0.0,2.0,11.0,9.0,2.0,31.0,27.0,7.0,12.0,36.0,23.0
4500,1,223899990,223900823,0.041,15.0,11.0,54.0,30.0,5.0,15.0,30.0,43.0,40.0,24.0,133.0,123.0,50.0,43.0,104.0,112.0,2.0,6.0,6.0,2.0,1.0,1.0,4.0,8.0,5.0,2.0,26.0,33.0,17.0,4.0,24.0,23.0
4501,1,223936342,223937044,-1.0,17.0,14.0,49.0,24.0,8.0,29.0,41.0,46.0,39.0,40.0,77.0,81.0,40.0,41.0,71.0,84.0,2.0,1.0,6.0,1.0,2.0,5.0,4.0,13.0,14.0,12.0,14.0,19.0,9.0,14.0,53.0,21.0
4502,1,224301835,224302472,0.052,14.0,11.0,51.0,21.0,12.0,23.0,29.0,40.0,41.0,22.0,69.0,71.0,30.0,48.0,55.0,99.0,2.0,0.0,8.0,6.0,6.0,5.0,5.0,8.0,11.0,7.0,20.0,9.0,9.0,10.0,33.0,24.0
4503,1,224517729,224518193,0.011,29.0,15.0,31.0,20.0,13.0,27.0,26.0,24.0,32.0,20.0,50.0,41.0,21.0,28.0,37.0,49.0,6.0,17.0,4.0,3.0,3.0,5.0,10.0,4.0,3.0,9.0,12.0,17.0,10.0,9.0,13.0,16.0
